x,y,type
0.852046018438576,-0.24872354348763048,coast
0.8576001518966985,-0.23890648589788455,coast
0.8626768194860372,-0.22825055997024765,coast
0.8607461698919489,-0.21660608044848392,coast
0.868545481744243,-0.2083577657115951,coast
0.8740248322588997,-0.19841590073033322,coast
0.8756152893603149,-0.18726339592536512,coast
0.8779288668747284,-0.17623818498402358,coast
0.8707495977896342,-0.1669788876193883,coast
0.8695914767437635,-0.15531976038249612,coast
0.873744685836386,-0.14497391367727253,coast
0.8731922153249365,-0.13383926208195943,coast
0.877973095525475,-0.12401750029799988,coast
0.8811642580631791,-0.11357047671753913,coast
0.8881226731036039,-0.10573785052859853,coast
0.8955650455989411,-0.09836352584554217,coast
0.9038110258110607,-0.09189420374046489,coast
0.9114911373198319,-0.08476228917488379,coast
0.9222640099008635,-0.08040400326042714,coast
0.9282568213990722,-0.07044731454849912,coast
0.9317182532724775,-0.05992699952026647,coast
0.9330806529477549,-0.0489359847339836,coast
0.9436945411163065,-0.04533539782448775,coast
0.9502404241386911,-0.03623758140489528,coast
0.9615051991775216,-0.03667874509262031,coast
0.9707053859663931,-0.030163659128129777,coast
0.9802071673630229,-0.024837580290020794,coast
0.9894296790234183,-0.019041353571459533,coast
